14541, ANP32C, processed_pseudogene, 0.449817926522256, 0.0739725408539951
14546, RNU6-668P, snRNA, 0.380944080200912, 0.169836608364135
14099, RP11-214O14.1, processed_pseudogene, 0.404279512682501, 1.45653165012597
9189, IQCA1-AS1, antisense, 0.332324200837872, 1.16260316392312
3525, OR10AE1P, unprocessed_pseudogene, 0.320190293983216, -1.36267220821997
11271, RP11-517B11.6, unprocessed_pseudogene, 0.378185159596748, -1.48449477144638
14945, CTD-2194D22.1, antisense, 0.406176118522423, -1.57088069785401
11845, KRT8P13, processed_pseudogene, 0.333480847907833, 1.47358934968596
15792, RP11-83M16.4, processed_pseudogene, 0.350729381191646, -0.565217605618872
6215, ENSG10010138420.1, snoRNA, 0.315667144986971, 1.12966074628185
7389, AC009303.3, processed_pseudogene, 0.649235461593516, -1.95301967458465
17836, RP1-140K8.1, lincRNA, 0.324991053978402, 1.7055083210234
15540, FGF10-AS1, antisense, 0.302032946591275, 0.88958386720194
12780, RP11-380P13.1, antisense, 0.310844412885973, 0.545555583332558
14544, CHORDC1P3, processed_pseudogene, 0.307143444813198, 0.947554717554617
18832, TBC1D22B, protein_coding, 0.342718997221323, -0.153328742352383
9979, LARS2-AS1, antisense, 0.340682584439991, -0.955181888681376
17887, MIR5683, miRNA, 0.273137048749457, 0.593195030449873
10157, CTD-2330K9.3, antisense, 0.405950325447342, -1.29803383842291
4055, 5S_rRNA, rRNA_pseudogene, 0.308945272067353, -1.43140739090981
18519, XXbac-BPG299F13.15, unprocessed_pseudogene, 0.339819105023502, 0.813700146036113
12042, CYP2AB1P, transcribed_unitary_pseudogene, 0.259552460971446, -0.731860485443594
12265, RNU6ATAC24P, snRNA, -0.316612824752093, -1.24091376891747
13564, RP11-576N17.2, processed_pseudogene, 0.34424658950632, 1.18100679508442
14542, RP11-75A5.1, processed_pseudogene, 0.288986286966654, 0.963753404984955
12770, RNU6-420P, snRNA, 0.284058281834554, -0.736589822470625
14566, RP11-366M4.17, processed_pseudogene, 0.374689522165781, -0.129425141225655
15465, LINC00603, lincRNA, 0.252694551635774, -0.535953826912674
15250, Y_RNA, misc_RNA, 0.337943037221574, -1.27459279703789
11797, RNU2-20P, snRNA, 0.28599891338401, 3.44827010957692
18853, TFGP1, processed_pseudogene, 0.493059217950792, -1.44600790965359
17665, RP11-443C10.2, lincRNA, 0.646880754131361, -2.17342823170939
8315, ELF2P4, processed_pseudogene, 0.222345073625716, 4.08890160960259
15889, RPL7P22, processed_pseudogene, 0.342316835504766, -0.566906433704992
8703, HSPA8P6, processed_pseudogene, 0.296352879466076, 1.2139621293489
3857, DNM3-IT1, sense_intronic, 0.249841735331847, 2.77274547745651
4184, Metazoa_SRP, misc_RNA, 0.281264406050096, 1.33907145117347
14788, RP11-714G18.1, antisense, 0.24529521474004, 0.781992260403395
18723, RN7SL26P, misc_RNA, 0.248490038900778, 1.74544920470465
13318, RP13-644M16.5, unprocessed_pseudogene, 0.332236472695574, -1.57995286065138
3659, SLAMF6P1, unprocessed_pseudogene, 0.294771386005946, -0.802685828847038
1860, RNU6-1176P, snRNA, 0.252258312185585, 2.11738010917208
10400, LINC00698, lincRNA, 0.279978201638775, 12.0156852824614
7625, MTND1P26, unprocessed_pseudogene, 0.343811280449766, -0.0285309872862329
10506, RP11-654C22.2, lincRNA, 0.351980730586428, -0.404851041284904
18833, RP4-744I24.4, processed_pseudogene, 0.358742395879571, -0.0162932516021306
11624, RP11-316N24.2, TEC, 0.278884212714655, -1.01405744486569
9528, RNU6-905P, snRNA, 0.330447972012655, 0.879214562743717
15879, MIR4803, miRNA, 0.258465262933703, 1.14929108923191
1440, PPIAP35, processed_pseudogene, 0.26182924358456, 0.536861305890766
6340, RPS10P9, processed_pseudogene, 0.264978858422694, -0.853756281440347
15035, RP11-480D4.2, lincRNA, 0.276192706831172, 3.66295355547075
15876, RP11-1315F8.2, processed_pseudogene, 0.330242248410465, -0.0554328080591542
14695, RP11-376O6.2, antisense, 0.247600543834075, -0.382346780471395
8097, RNU6-182P, snRNA, 0.524620505763618, -1.62944895459875
7133, CTD-2015C24.1, TEC, 0.250021261613055, -0.549272373386282
12651, MIR3138, miRNA, 0.294397567043896, 0.19100901863486
4087, RNA5SP72, rRNA_pseudogene, 0.281340866085753, -1.27895062163811
13002, RN7SL193P, misc_RNA, 0.52198297367988, -0.603600270398157
1178, RNA5SP43, rRNA_pseudogene, 0.20884397856072, 3.35311492765463
2552, Y_RNA, misc_RNA, 0.278059096258456, 0.850219254203712
5244, OR3D1P, unprocessed_pseudogene, 0.288383156423733, 1.24958250989554
8284, AC013733.3, antisense, 0.30016083255017, -1.41066795499485
5642, RNA5SP87, rRNA_pseudogene, 0.264872392494579, 0.0385821054055317
1441, MRPS17P1, processed_pseudogene, 0.241785871999635, 1.40651456516212
12781, ERVH-1, lincRNA, 0.281733121394995, 1.71173880786066
790, RNU6-1208P, snRNA, 0.280388627495659, -1.3625265160905
14549, RP11-366M4.2, processed_pseudogene, 0.30390066790493, -1.00999643390035
14565, RP11-366M4.15, processed_pseudogene, 0.281158718406543, 4.21839324052846
4327, MGAT4EP, transcribed_unitary_pseudogene, 0.212109554899826, 0.868396986994129
6968, AC012307.2, lincRNA, 0.236125571083407, 0.566739772784965
10741, TMEM45A, protein_coding, 0.21794480025009, 0.939523180342518
16941, VTRNA1-3, misc_RNA, 0.278972629076613, -0.745805992030805
15627, RP11-506H20.1, antisense, 0.224774232447034, 4.82656822980545
9190, RPL3P5, transcribed_processed_pseudogene, 0.301927367123606, 0.131654971211052
9525, RNA5SP124, rRNA_pseudogene, 0.270374014647299, 1.5417786604298
2881, CH17-373J23.1, lincRNA, 0.217955045964785, -0.13922468112521
15280, CCNB3P1, processed_pseudogene, 0.323006567113192, -0.488295700384084
3162, AL589986.2, antisense, 0.27071584324043, -0.671207010722183
9340, RPL21P17, processed_pseudogene, 0.324389098545569, -1.38783540771638
12772, RP11-10G12.1, processed_pseudogene, 0.197837810838277, 2.33466607494007
2012, RNU6-161P, snRNA, 0.210613775811521, 1.38199087748255
9173, AC114814.4, lincRNA, 0.259281710802829, 0.44307277050424
7903, RP11-605B16.1, lincRNA, 0.217627933203816, 0.715587454055941
1525, RP4-666O22.3, processed_pseudogene, -0.286181289782978, 1.35462826519486
6327, MIR4433A, miRNA, 0.26177952243933, 0.518076182409193
16609, BOLA3P3, processed_pseudogene, -0.262099718173388, 1.28128094706422
8916, AC114765.2, lincRNA, 0.26976887667431, -0.241402343660774
9776, HSPD1P6, transcribed_processed_pseudogene, 0.267173507916118, 0.605981645590227
4049, RP11-317P15.6, processed_pseudogene, 0.217519343962522, -0.204198299408701
8075, ENSG10010134617.1, misc_RNA, 0.268392335835612, 0.37681795973567
4845, RP11-245P10.6, lincRNA, -0.260613555436898, -0.569554326982753
10615, LINC02070, lincRNA, -0.235246377365295, 0.227585435042432
18734, RP3-468B3.4, processed_pseudogene, 0.244847586421411, -0.573349141139931
2889, NBPF25P, transcribed_unprocessed_pseudogene, 0.242317804413046, 1.85436262306458
3882, RP3-436N22.3, antisense, 0.390146364242737, -1.46259949832503
1790, PATJ-DT, lincRNA, 0.259315481454118, 1.7387644567299
10968, RP11-484M3.5, protein_coding, 0.227423485319732, -1.22667627913882
15848, RP11-1415C14.4, unprocessed_pseudogene, 0.221644917630612, 2.64903651330558
15722, RP11-631M6.3, processed_pseudogene, 0.27035725773406, 1.48278742485367
14886, Y_RNA, misc_RNA, 0.235265109752419, 1.58150990780895
4375, RP11-203F10.1, processed_pseudogene, 0.262519736752925, 0.403210012408366
15334, MIR4279, miRNA, 0.324071175388273, 5.63552669860887
14543, RNU6-284P, snRNA, 0.267027924462047, 0.225855873697623
14005, RNU4-33P, snRNA, 0.237592331699137, -0.923456125359018
10415, PSMD6-AS2, antisense, 0.234668214379004, -0.992216477667402
14868, RARRES2P4, processed_pseudogene, -0.294401956144321, -1.40597894233703
18534, ZDHHC20P2, processed_pseudogene, 0.298380059903286, -0.989338075684712
8452, RNU6-1029P, snRNA, 0.199226489701646, 2.0946112502337
7500, RNU6-395P, snRNA, 0.193719855519229, 5.91125807103817
16145, RP11-72L22.1, lincRNA, 0.295099838128811, -0.671977886644969
4445, RP11-534L20.5, lincRNA, 0.217962804398083, 0.482604073065716
9529, RHBDF1P1, processed_pseudogene, 0.306163630491206, -1.41322210854546
1777, RN7SL475P, misc_RNA, 0.214274430489494, 3.367053757608
18726, LINC00336, lincRNA, 0.20120355996798, 4.01051088607382
3938, PTP4A1P7, processed_pseudogene, 0.233286005176134, -0.670561060241885
15360, CTD-2233C11.2, lincRNA, 0.216712919614197, 0.952671489231378
14238, Y_RNA, misc_RNA, 0.167515720734982, 7.84622153547222
15285, RP11-560A7.1, processed_pseudogene, 0.293142351141758, 4.62750471345327
11895, NAALADL2-AS2, antisense, 0.232211418650226, -1.34992753829236
9043, RNU6-268P, snRNA, 0.299951705065057, 0.890911778031255
14641, MIR548T, miRNA, 0.240743414086132, 0.165150580508905
15952, CTD-2235C13.1, processed_pseudogene, 0.207268577533331, 2.5136788050657
14310, RP11-6L6.6, TEC, 0.206766149748912, 2.43232159273823
6634, RN7SL201P, misc_RNA, 0.264502278429468, -1.035940274432
6992, RNA5SP101, rRNA_pseudogene, 0.237165962584448, -0.134827552679816
5248, OR14A2, protein_coding, 0.216556312331721, -0.0234268935736769
137, NADK, protein_coding, 0.220706888652994, 0.994542062260218
16776, MTND3P25, processed_pseudogene, 0.254976007308593, -0.0397506682348917
2673, RP4-663N10.2, unprocessed_pseudogene, 0.178642335241021, 2.19482023476934
1966, LINC02797, lincRNA, 0.22104284169926, -0.706503724490792
2553, NRBF2P3, processed_pseudogene, 0.232593209644556, 1.62249034156602
703, RNU6-776P, snRNA, 0.209113812616259, 3.03490463541685
14158, U6, snRNA, 0.208577905528444, 2.10781004262949
8003, CYP2C56P, processed_pseudogene, 0.2313309916867, 4.19556922958424
13426, PARM1-AS1, antisense, -0.226425405103231, -0.549828401042692
6932, UBTFL5, unprocessed_pseudogene, 0.19959376358185, 1.07817219839247
11751, RP13-526J3.1, processed_pseudogene, 0.444545017299581, -1.26295392836722
15994, ZBED3-AS1, antisense, 0.228496572882893, 0.924052830114124
9984, RP11-697K23.3, TEC, 0.256911567441595, 1.87022311977088
3583, PPIAP37, processed_pseudogene, 0.185487238553166, 0.848715550921173
2286, RP5-837O21.2, processed_pseudogene, 0.200733120747558, 1.21614893308351
1902, RP11-393N21.1, processed_pseudogene, 0.254679447655552, -1.18618291193303
10249, PPP2R5CP, processed_pseudogene, -0.203284421716934, -1.25115262129969
5702, TPM3P7, processed_pseudogene, 0.242374054842487, -1.12858966986663
14551, FAM218BP, processed_pseudogene, -0.229153238771726, -1.13672126432948
8735, MIR4776-2, miRNA, 0.222441509793853, -1.35312146462084
17873, MIR3691, miRNA, 0.20919511903229, 0.726927306398424
2013, LINC02567, lincRNA, 0.204465407286301, 0.251066210125646
16270, Y_RNA, misc_RNA, 0.287956657081695, -1.46227381402518
4056, RP11-505O17.1, processed_pseudogene, 0.219884668790365, 0.218826958860877
12894, PSME2P4, processed_pseudogene, 0.189897330399265, 2.55065126356088
2096, PRKACB, protein_coding, 0.219269821329387, 4.38990919790206
5316, RNU6-1205P, snRNA, 0.173564024385202, 5.56140905989181
13568, RP11-576N17.6, processed_pseudogene, 0.23865515621988, -1.27490105103516
6088, BCYRN1, scRNA, 0.204357528803083, 1.50803296087261
612, MIR4695, miRNA, 0.212743562831837, 0.4604693966719
1439, CCNB1IP1P1, processed_pseudogene, 0.184834841253621, 2.45006254070596
6322, LINC00309, lincRNA, 0.317163480034558, -1.55475768458813
4316, RP11-175B9.2, transcribed_processed_pseudogene, 0.25691919171646, -1.25098771281394
14968, CTD-2012M11.3, antisense, 0.243307411626913, -0.758580920475925
